,bedrooms,beds,accommodates,host_listings_count,host_total_listings_count,bathrooms,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,number_of_reviews_ly,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month,estimated_occupancy_l365d,estimated_revenue_l365d,latitude,longitude
14292,3.0,3.0,6.0,1.0,1.0,2.0,5.0,59.0,5.0,5.0,59,59,25,28,55,263,17.0,2.0,0.0,3.0,5.0,5.0,5.0,5.0,5.0,4.76,4.94,0.5,20.0,2800.0,35.533253,24.052061
14293,3.0,3.0,5.0,4.0,4.0,2.0,4.0,365.0,4.0,4.0,365,365,28,58,88,363,1.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.03,0.0,0.0,35.17517,25.70573
14294,6.0,6.0,10.0,4.0,4.0,4.0,4.0,365.0,4.0,4.0,365,365,28,58,88,363,0.0,0.0,0.0,0.0,4.9,4.9,5.0,5.0,5.0,4.8,4.9,0.3,0.0,0.0,35.17517,25.70449
14295,1.0,2.0,2.0,2.0,2.0,1.0,7.0,60.0,7.0,7.0,60,60,28,58,88,268,3.0,0.0,0.0,0.0,4.67,5.0,4.67,5.0,4.67,4.33,4.67,0.1,0.0,0.0,35.31688,25.16095
14296,1.0,2.0,2.0,1.0,1.0,1.7,1.0,20.0,1.0,1.0,1125,1125,0,0,0,0,60.0,6.0,0.0,6.0,4.77,4.9,4.9,4.93,4.92,4.43,4.75,1.73,36.0,0.0,35.33829,25.15061
14297,1.0,3.0,4.0,2.0,2.0,1.5,3.0,365.0,3.0,3.0,365,365,30,60,90,180,7.0,1.0,0.0,1.0,4.57,4.86,4.86,4.43,5.0,4.71,4.71,0.22,6.0,450.0,35.538368,23.777048
14298,3.0,4.0,8.0,84.0,124.0,3.5,3.0,1125.0,1.0,7.0,1125,1125,19,36,44,191,6.0,1.0,0.0,1.0,5.0,5.0,5.0,5.0,5.0,4.67,5.0,0.18,6.0,2220.0,35.511096,23.965199
14299,1.0,4.0,4.0,4.0,4.0,1.7,20.0,28.0,20.0,20.0,28,28,0,0,0,0,11.0,0.0,0.0,0.0,4.82,4.82,4.91,4.91,5.0,4.91,4.09,0.33,0.0,0.0,35.02641,24.76266
14300,1.0,1.0,2.0,4.0,5.0,1.0,3.0,365.0,3.0,3.0,365,365,30,60,69,274,0.0,0.0,0.0,0.0,4.9,4.9,5.0,5.0,5.0,4.8,4.9,0.3,0.0,0.0,35.19094,24.39467
14301,1.0,2.0,2.0,2.0,2.0,1.0,4.0,90.0,3.0,4.0,90,90,29,59,89,222,0.0,0.0,0.0,0.0,4.9,4.9,5.0,5.0,5.0,4.8,4.9,0.3,0.0,0.0,35.277279,25.469982
14302,2.0,3.0,4.0,1.0,1.0,2.5,6.0,90.0,6.0,6.0,1125,1125,5,18,21,192,29.0,11.0,0.0,11.0,4.97,4.97,4.93,4.93,4.97,4.93,4.86,0.9,132.0,36960.0,35.028854,24.786617
14303,2.0,4.0,4.0,1.0,1.0,1.0,6.0,59.0,6.0,7.0,1125,1125,0,0,0,42,27.0,7.0,0.0,7.0,5.0,5.0,5.0,4.93,5.0,4.93,5.0,0.79,84.0,30240.0,35.324806,25.066221
14304,4.0,6.0,8.0,5.0,6.0,1.0,3.0,28.0,3.0,3.0,28,28,0,28,58,173,8.0,0.0,0.0,0.0,4.75,5.0,4.75,4.75,5.0,4.63,4.75,0.24,0.0,0.0,35.434185,24.213833
14305,1.0,1.0,2.0,5.0,5.0,1.0,1.0,1125.0,1.0,1.0,1125,1125,30,60,90,363,67.0,18.0,0.0,18.0,4.72,4.58,4.82,4.75,4.9,4.4,4.75,1.98,108.0,4860.0,35.36576843,25.01934242
14306,2.0,2.0,4.0,5.0,5.0,1.0,2.0,1125.0,2.0,2.0,1125,1125,30,60,90,365,15.0,3.0,0.0,3.0,4.53,4.8,4.4,4.47,4.93,4.33,4.53,0.46,18.0,1386.0,35.365788,25.019318
14307,2.0,2.0,4.0,5.0,5.0,1.0,2.0,1125.0,2.0,2.0,1125,1125,30,60,90,341,17.0,3.0,0.0,3.0,4.53,4.71,4.82,4.88,4.76,4.47,4.47,0.51,18.0,1386.0,35.3657608,25.01932144
14308,2.0,2.0,4.0,4.0,4.0,1.0,2.0,365.0,2.0,2.0,365,365,30,60,90,180,0.0,0.0,0.0,0.0,4.9,4.9,5.0,5.0,5.0,4.8,4.9,0.3,0.0,0.0,35.05062,24.87344
14309,1.0,2.0,4.0,1.0,1.0,1.0,2.0,1125.0,2.0,2.0,1125,1125,0,0,0,50,15.0,7.0,0.0,8.0,4.93,4.87,4.93,4.67,4.93,4.13,4.67,0.47,42.0,1512.0,35.23436,25.16287
14310,4.0,5.0,7.0,1.0,1.0,1.5,4.0,30.0,4.0,4.0,1125,1125,30,51,60,266,6.0,1.0,0.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.19,8.0,1120.0,35.31650925,25.39119148
14311,2.0,4.0,5.0,5.0,5.0,2.0,7.0,45.0,7.0,7.0,1125,1125,0,29,45,282,2.0,1.0,0.0,1.0,4.5,5.0,4.5,4.5,5.0,4.5,4.5,0.06,14.0,1526.0,35.144955,25.714516
14312,1.0,1.0,3.0,6.0,6.0,1.0,3.0,365.0,3.0,3.0,365,365,21,40,70,195,16.0,3.0,0.0,3.0,4.88,4.88,5.0,4.75,4.94,4.69,4.69,0.47,18.0,2682.0,35.39974,25.02612
14313,1.0,2.0,2.0,2.0,2.0,1.0,2.0,90.0,2.0,2.0,1125,1125,18,46,70,264,17.0,11.0,0.0,11.0,5.0,5.0,5.0,5.0,5.0,4.94,4.94,0.54,66.0,2508.0,35.317791,25.559948
14314,1.0,2.0,3.0,3.0,4.0,2.0,2.0,365.0,2.0,2.0,365,365,25,51,72,338,72.0,19.0,0.0,19.0,4.97,4.97,4.93,4.94,5.0,4.44,4.89,2.09,114.0,9120.0,35.36589,24.53543
14315,1.0,2.0,3.0,193.0,346.0,1.0,4.0,200.0,3.0,4.0,200,200,26,52,74,343,32.0,9.0,0.0,9.0,4.94,4.94,4.78,4.97,4.97,4.97,4.84,0.96,72.0,4536.0,35.512737,24.018885
14316,2.0,3.0,6.0,1.0,1.0,1.5,1.0,1125.0,1.0,1.0,1125,1125,25,53,75,261,6.0,0.0,0.0,0.0,5.0,4.83,5.0,5.0,4.83,5.0,5.0,0.17,0.0,0.0,35.32841,25.25383
14317,1.0,2.0,2.0,2.0,2.0,1.0,3.0,365.0,3.0,3.0,365,365,30,60,84,345,5.0,4.0,0.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.6,0.16,24.0,1152.0,34.99203,24.74883
14318,1.0,2.0,3.0,2.0,3.0,1.7,3.0,365.0,3.0,3.0,365,365,0,0,0,0,2.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.06,0.0,0.0,35.308193,25.566135
14319,2.0,2.0,5.0,1.0,1.0,1.7,4.0,365.0,4.0,4.0,365,365,0,0,0,0,0.0,0.0,0.0,0.0,4.9,4.9,5.0,5.0,5.0,4.8,4.9,0.3,0.0,0.0,35.07766,24.87054
14320,1.0,1.0,3.0,51.0,67.0,1.0,3.0,1125.0,3.0,3.0,1125,1125,12,42,72,326,19.0,9.0,0.0,9.0,4.63,4.58,4.53,5.0,4.84,4.42,4.58,0.58,54.0,6480.0,35.321213,25.327496
14321,2.0,2.0,6.0,6.0,6.0,3.0,2.0,30.0,2.0,2.0,30,30,29,59,81,316,22.0,3.0,0.0,3.0,4.95,4.95,4.91,4.91,4.95,5.0,4.86,0.66,18.0,3204.0,35.3684,24.47025
14322,1.0,2.0,2.0,2.0,2.0,1.7,2.0,365.0,3.0,3.0,365,365,10,35,64,319,46.0,18.0,0.0,18.0,4.74,4.89,4.83,4.96,5.0,4.83,4.8,1.33,108.0,0.0,35.51358,24.026901
14323,1.0,2.0,3.0,2.0,2.0,1.0,3.0,1125.0,4.0,4.0,1125,1125,21,51,81,318,48.0,12.0,0.0,12.0,4.94,4.94,4.96,4.96,4.98,4.71,4.92,1.41,72.0,3096.0,35.33423,25.13104
14324,2.0,3.0,4.0,2.0,2.0,1.0,6.0,365.0,6.0,6.0,365,365,21,51,81,286,1.0,1.0,0.0,1.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,0.19,12.0,1440.0,35.43675,24.23193
14325,4.0,5.0,8.0,11.0,12.0,2.5,3.0,45.0,3.0,3.0,1125,1125,0,21,51,180,5.0,2.0,0.0,2.0,4.4,4.4,4.9,5.0,5.0,4.6,4.2,0.15,12.0,3480.0,35.31058,25.04848
14326,4.0,7.0,9.0,356.0,413.0,4.5,1.0,1125.0,1.0,7.0,1125,1125,11,23,29,106,29.0,9.0,0.0,9.0,5.0,4.97,4.97,4.93,5.0,4.55,4.83,0.85,54.0,18630.0,35.400536,24.66489
14327,1.0,2.0,3.0,2.0,2.0,1.0,2.0,1125.0,2.0,2.0,1125,1125,0,10,39,136,54.0,23.0,0.0,24.0,4.78,4.74,4.83,4.81,4.69,4.59,4.7,1.58,138.0,7590.0,35.49217,24.02139
14328,2.0,4.0,6.0,1.0,1.0,1.0,5.0,59.0,5.0,5.0,59,59,29,59,74,308,14.0,2.0,0.0,2.0,4.79,4.93,4.93,4.93,4.93,4.5,4.71,0.41,20.0,1600.0,35.511494,24.01594
14329,2.0,5.0,5.0,2.0,2.0,1.0,3.0,21.0,3.0,3.0,1125,1125,9,32,54,311,0.0,0.0,0.0,0.0,4.9,4.9,5.0,5.0,5.0,4.8,4.9,0.3,0.0,0.0,35.161457,25.700962
14330,0.0,1.0,4.0,2.0,2.0,1.0,3.0,1125.0,3.0,15.0,1125,1125,21,35,55,243,65.0,24.0,0.0,25.0,4.91,4.86,4.97,4.83,4.85,4.92,4.88,1.92,144.0,5760.0,34.9934,25.53213
14331,3.0,1.0,6.0,2.0,2.0,1.7,3.0,365.0,2.0,3.0,365,365,0,0,0,0,2.0,0.0,0.0,0.0,5.0,5.0,5.0,4.5,5.0,5.0,5.0,0.06,0.0,0.0,35.36394,24.4667
14332,3.0,4.0,6.0,5.0,5.0,3.0,5.0,365.0,5.0,5.0,365,365,21,51,81,210,11.0,3.0,0.0,3.0,4.82,4.73,5.0,5.0,5.0,4.91,4.82,0.34,30.0,16500.0,35.41441,25.00104
14333,1.0,3.0,4.0,5.0,5.0,1.0,3.0,365.0,2.0,4.0,365,365,9,39,69,202,3.0,0.0,0.0,0.0,4.67,5.0,4.33,5.0,5.0,5.0,5.0,0.09,0.0,0.0,35.466534,24.115915
14334,1.0,1.0,3.0,5.0,8.0,1.0,2.0,365.0,2.0,2.0,365,365,19,19,38,267,0.0,0.0,0.0,0.0,4.9,4.9,5.0,5.0,5.0,4.8,4.9,0.3,0.0,0.0,35.09705,24.68966
14335,1.0,1.0,2.0,3.0,3.0,1.0,1.0,365.0,1.0,1.0,365,365,0,0,1,143,3.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,4.67,4.67,5.0,0.09,0.0,0.0,35.51620102,24.01849937
14336,2.0,5.0,6.0,1.0,1.0,1.0,3.0,30.0,1.0,3.0,1125,1125,17,44,71,156,41.0,9.0,0.0,9.0,4.93,4.93,4.98,4.95,4.93,4.98,4.93,1.19,54.0,6480.0,35.517803,24.022556
14337,2.0,5.0,6.0,1.0,1.0,1.7,3.0,365.0,3.0,3.0,1125,1125,30,39,41,130,28.0,9.0,0.0,9.0,5.0,5.0,5.0,4.86,5.0,4.54,4.96,0.85,54.0,0.0,35.05189,24.85654
14338,1.0,3.0,4.0,4.0,4.0,1.0,2.0,1125.0,2.0,5.0,99,1125,21,49,61,253,1.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,0.03,0.0,0.0,35.50696,24.01718
14339,0.0,2.0,4.0,5.0,5.0,1.0,2.0,365.0,2.0,2.0,365,365,1,1,1,1,1.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.03,0.0,0.0,35.23674,24.96949
14340,1.0,2.0,3.0,1.0,1.0,1.0,2.0,59.0,2.0,2.0,59,59,21,31,59,316,33.0,23.0,0.0,24.0,4.97,4.97,4.97,4.97,4.97,4.7,4.94,1.0,138.0,8556.0,35.543522,24.062321
14341,1.0,2.0,3.0,1.0,1.0,1.0,4.0,60.0,4.0,4.0,1125,1125,8,29,44,267,27.0,8.0,0.0,8.0,5.0,5.0,5.0,4.89,5.0,4.96,4.96,0.82,64.0,7296.0,35.26397,25.71983
14342,1.0,2.0,3.0,1.0,1.0,1.7,2.0,365.0,2.0,2.0,1125,1125,30,60,90,365,0.0,0.0,0.0,0.0,4.9,4.9,5.0,5.0,5.0,4.8,4.9,0.3,0.0,0.0,35.33152,25.11449
14343,2.0,4.0,5.0,4.0,4.0,2.0,2.0,28.0,2.0,3.0,28,28,12,30,60,293,15.0,8.0,0.0,8.0,4.8,4.53,4.73,4.93,4.87,4.6,4.87,0.46,48.0,7680.0,35.4973,23.96389
14344,1.0,1.0,3.0,3.0,4.0,1.0,2.0,1125.0,1.0,3.0,1125,1125,0,15,25,179,3.0,2.0,0.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.09,12.0,4320.0,35.293568,25.431267
14345,1.0,3.0,4.0,1.0,1.0,1.0,5.0,1125.0,3.0,3.0,1125,1125,29,59,82,354,14.0,2.0,0.0,2.0,5.0,5.0,5.0,4.93,4.93,4.86,4.93,0.42,20.0,1240.0,35.515545,23.93018
14346,1.0,2.0,4.0,1.0,1.0,1.5,3.0,1125.0,3.0,3.0,1125,1125,27,57,87,351,5.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,4.6,0.16,0.0,0.0,35.508625,24.027685
14347,2.0,4.0,5.0,43.0,97.0,1.5,1.0,1125.0,3.0,5.0,1125,1125,22,47,67,181,8.0,0.0,0.0,0.0,4.75,4.75,4.88,4.63,5.0,4.5,4.88,0.25,0.0,0.0,35.34301,24.56846
14348,1.9,4.0,4.6,356.0,413.0,1.7,1.0,1125.0,1.0,7.0,1125,1125,20,30,42,117,16.0,8.0,0.0,8.0,5.0,5.0,5.0,5.0,5.0,4.5,5.0,0.5,48.0,0.0,35.38786,24.61617
14349,3.0,4.0,6.0,193.0,346.0,2.0,7.0,1125.0,7.0,7.0,1125,1125,15,45,75,296,1.0,1.0,0.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.11,14.0,6790.0,35.102619,24.582216
14350,1.0,2.0,2.0,6.0,8.0,1.0,2.0,365.0,2.0,2.0,365,365,0,21,51,326,1.0,0.0,0.0,0.0,4.9,4.0,5.0,5.0,4.9,4.0,4.0,0.03,0.0,0.0,35.02865,24.7603
14351,1.0,1.0,2.0,6.0,8.0,1.0,2.0,365.0,2.0,2.0,365,365,0,21,51,315,3.0,1.0,0.0,1.0,4.67,4.9,4.67,4.67,4.67,5.0,4.67,0.16,6.0,210.0,35.02852,24.75893
14352,4.0,5.0,10.0,99.0,103.0,3.0,4.0,365.0,3.0,4.0,1125,1125,23,35,35,115,15.0,9.0,0.0,9.0,5.0,5.0,5.0,5.0,4.93,4.53,5.0,0.47,72.0,20736.0,35.452667,23.908308
14353,1.0,1.0,2.0,2.0,3.0,1.0,3.0,365.0,3.0,3.0,1125,1125,29,53,83,336,1.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.03,0.0,0.0,35.332375,25.322435
14354,1.0,1.0,2.0,4.0,4.0,1.0,2.0,60.0,1.0,3.0,1125,1125,20,37,56,160,41.0,9.0,0.0,9.0,4.73,4.76,4.85,4.93,4.9,4.68,4.76,1.2,54.0,2808.0,35.36177,23.61129
14355,1.0,2.0,4.0,1.0,1.0,1.0,3.0,365.0,3.0,3.0,365,365,13,33,36,178,4.0,1.0,0.0,1.0,5.0,5.0,5.0,5.0,5.0,4.75,5.0,0.13,6.0,618.0,35.252022,25.725088
14356,2.0,4.0,5.0,6.0,6.0,2.0,5.0,365.0,3.0,5.0,1125,1125,11,31,37,121,23.0,9.0,0.0,9.0,5.0,5.0,5.0,4.91,5.0,4.7,4.87,0.68,90.0,12600.0,35.35031,24.63819
14357,4.0,4.0,8.0,1.0,1.0,3.0,2.0,1125.0,1.0,1.0,1125,1125,30,60,89,362,14.0,6.0,0.0,6.0,5.0,5.0,5.0,4.93,5.0,4.93,5.0,0.44,36.0,8280.0,35.29453,24.18582
14358,3.0,4.0,6.0,1.0,1.0,2.0,3.0,365.0,3.0,3.0,1125,1125,8,15,35,179,38.0,21.0,0.0,17.0,4.97,4.84,4.95,4.97,4.97,4.84,5.0,1.15,126.0,9198.0,35.2409784,25.1620279
14359,1.0,4.0,4.0,5.0,5.0,1.0,1.0,1125.0,1.0,1.0,1125,1125,13,32,52,243,2.0,1.0,0.0,1.0,4.5,4.5,4.5,5.0,5.0,4.5,4.5,0.07,6.0,552.0,35.338161,25.129078
14360,1.0,1.0,2.0,1.0,1.0,1.0,2.0,365.0,2.0,2.0,1125,1125,0,0,17,117,11.0,5.0,0.0,5.0,5.0,5.0,4.91,4.55,5.0,4.91,5.0,0.35,30.0,1590.0,35.05498123,26.23898888
14361,3.0,6.0,7.0,1.0,1.0,2.0,7.0,365.0,5.0,7.0,365,365,21,51,71,323,3.0,1.0,0.0,1.0,4.67,5.0,4.67,4.33,5.0,4.67,4.67,0.09,14.0,1260.0,34.99983,25.37855
14362,1.0,2.0,3.0,1.0,10.0,1.0,5.0,30.0,5.0,5.0,1125,1125,0,0,0,37,8.0,1.0,0.0,1.0,5.0,5.0,5.0,5.0,5.0,4.88,5.0,0.24,10.0,650.0,35.52444,24.07998
